ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,ACC-X-Ring3,ACC-Y-Ring3,ACC-Z-Ring3,GYRO-X-Ring3,GYRO-Y-Ring3,GYRO-Z-Ring3,TEST
-4.79,2.73,22.43,-25.0,-17.97,3.47,-1.0,-8.02,20.23,-20.22,-3.27,-4.49,-3.41,18.09,-7.09,-17.29,0.2,9.77,2
-6.55,2.2,20.87,-23.68,2.83,-10.64,-0.05,-5.82,20.1,-18.02,-12.16,-4.79,-3.75,15.69,-7.32,3.91,6.15,17.14,2
-4.28,3.94,21.4,-6.69,-15.43,-0.93,-1.87,-7.87,20.32,-5.18,0.1,0.59,-3.01,16.41,-8.25,-7.62,-8.79,9.67,2
-4.15,2.11,20.55,-1.66,-5.52,2.69,-2.92,-6.55,19.64,1.37,2.49,0.24,-3.46,13.36,-9.57,-5.32,9.67,0.44,2
-3.97,2.83,19.09,-6.1,2.49,-0.2,-2.13,-6.42,19.83,-7.03,-2.88,2.39,-7.28,17.12,-10.29,-0.1,5.03,-3.91,2
-3.55,3.69,19.79,-10.45,8.98,-5.66,-2.15,-6.11,19.53,3.81,-2.0,0.68,-3.14,17.47,-9.1,22.51,5.18,1.46,2
-4.22,3.94,20.14,-2.64,-2.78,-2.83,-0.7,-8.65,20.55,-0.05,3.86,4.49,-3.54,14.51,-8.24,-0.15,-7.42,4.25,2
-0.93,1.0,23.01,-8.35,-26.71,6.35,-1.9,-8.27,19.94,3.32,6.1,2.54,-5.49,19.75,-11.45,15.19,8.5,-3.17,2
-2.81,2.69,21.54,2.29,-12.94,3.42,-2.22,-7.11,19.68,2.93,-0.63,-1.27,-3.4,15.31,-8.95,7.91,6.93,0.63,2
-3.81,2.57,20.13,3.08,4.54,-1.51,-0.76,-6.22,20.26,1.12,-1.71,-0.88,-2.62,16.53,-9.66,-3.47,-3.76,0.63,2
-4.48,-5.66,21.94,-57.18,53.03,16.5,-2.65,-7.58,9.46,-114.84,-140.33,-18.9,-1.16,10.94,-15.55,72.66,65.92,-20.17,3
-6.03,-0.09,18.73,-49.95,-32.62,38.48,34.37,-14.04,41.65,84.81,-275.54,-11.13,11.2,22.53,-13.82,11.18,166.75,-158.15,3
2.69,-12.36,24.27,-94.09,-253.96,113.33,6.61,-20.67,17.57,-188.53,-128.37,-78.08,0.79,-23.66,-37.24,-539.4,-22.41,-243.85,3
2.37,-9.69,14.39,-27.1,-34.47,6.4,-5.3,-6.49,14.58,49.17,122.71,-18.41,-10.37,31.77,-20.69,403.61,-50.54,-0.73,3
0.05,0.28,18.14,67.09,113.96,-78.22,8.03,-22.02,16.96,-61.96,50.68,-10.01,-14.12,6.2,-7.13,-86.91,31.3,39.7,3
9.41,-7.22,21.67,-54.59,43.02,-24.51,2.85,-10.16,15.74,32.62,84.03,-3.91,-9.82,13.25,-7.54,25.39,14.36,41.46,3
1.6,1.34,20.88,60.94,95.12,-54.83,0.27,-7.19,17.26,40.77,53.96,-4.93,-6.12,18.2,-11.44,-3.61,15.04,52.1,3
-3.82,1.93,21.59,14.11,43.51,-21.58,-2.24,-9.16,18.53,20.07,18.85,-8.5,-3.5,21.58,-13.12,36.47,-6.2,23.05,3
-3.5,0.04,21.59,14.75,30.96,-5.22,-1.72,-10.39,21.0,4.1,13.48,-8.59,-5.8,17.73,-13.12,38.72,-11.23,19.82,3
-6.09,0.58,19.93,2.98,14.75,-10.16,-2.85,-5.34,19.47,25.05,8.3,-10.45,-4.95,15.58,-12.73,18.65,4.88,10.55,3
-3.93,2.23,20.35,11.08,-12.3,-5.32,-1.71,-7.77,20.89,0.29,-2.05,-0.78,-3.78,14.14,-12.76,2.44,-0.98,-1.12,3
-5.97,1.69,21.42,4.49,3.08,-1.61,-0.93,-6.69,20.19,-2.2,-12.35,-1.95,-4.86,12.23,-12.48,-7.42,13.18,-3.12,3
-4.88,0.08,21.22,10.01,-11.43,0.93,0.35,-6.72,19.76,-8.5,-5.57,1.22,-0.16,14.96,-12.52,-10.55,-6.3,-2.39,3
-3.09,1.89,21.56,-5.32,8.06,-1.07,-0.24,-6.58,19.71,-1.42,-5.62,1.37,-2.32,14.84,-11.28,-13.28,4.88,-4.15,3
-4.17,0.84,21.74,-7.47,-4.05,1.86,0.66,-8.44,19.76,4.49,-0.78,-2.0,-0.48,14.63,-11.7,-1.51,-6.84,7.32,3
-3.35,1.65,22.07,2.05,-11.23,-0.2,1.2,-6.31,20.76,4.88,1.07,-2.0,-3.92,14.04,-12.82,13.48,11.04,3.37,3
-5.12,-0.15,18.47,9.03,-7.86,-1.86,-0.12,-9.75,20.3,-9.33,9.13,-4.35,-7.06,13.72,-11.25,8.15,-3.32,2.98,3
0.02,-0.79,24.01,-6.01,-43.65,4.59,-0.19,-10.15,19.63,3.86,5.18,2.05,-0.53,16.76,-12.36,-3.61,-12.06,-3.96,3
-3.41,0.29,20.95,9.18,10.74,-2.05,-0.35,-10.55,19.59,-4.0,-1.56,-2.88,-5.04,15.0,-11.98,-8.01,0.83,-6.01,3
-4.21,-0.69,20.32,2.54,4.1,-1.9,0.66,-10.51,19.84,-14.65,-4.88,2.98,-3.71,15.49,-10.96,5.18,7.13,-0.34,3
-7.41,0.95,19.93,-64.31,-71.63,43.51,-8.18,-12.8,18.15,-48.49,72.31,31.4,-10.53,14.51,-10.74,-52.0,16.94,13.13,4
38.88,-33.93,-20.03,-280.66,-534.62,85.99,-0.66,-10.09,12.17,-118.07,-161.77,-27.93,-7.73,17.93,-8.83,8.69,-5.08,51.76,4
9.14,-7.97,17.6,-25.34,-100.39,5.32,39.05,-39.94,2.7,-208.94,-500.88,-13.57,-2.72,19.73,-8.75,49.95,-35.16,48.05,4
7.49,-1.05,20.67,-54.39,-75.59,2.88,26.44,-27.04,12.48,-50.2,-35.3,8.54,-3.87,24.37,-14.85,80.52,-16.8,31.2,4
5.81,-5.56,18.85,0.73,116.85,-42.09,7.09,-13.71,12.12,-87.94,-18.75,4.15,-6.76,15.07,-12.34,17.82,5.76,19.73,4
-0.13,4.14,22.1,68.31,49.76,-40.19,4.24,-15.16,14.24,0.44,85.21,5.96,-4.86,11.81,-11.12,-2.78,18.12,13.72,4
2.54,-0.44,23.62,4.2,-2.15,-13.33,1.79,-7.66,15.65,65.19,73.54,-14.36,-4.02,15.94,-11.87,-11.62,5.37,-2.25,4
-3.23,7.63,23.8,23.49,39.4,-31.4,3.06,-8.85,18.73,3.12,13.18,-11.87,-0.95,18.43,-11.95,1.12,6.64,4.35,4
-6.62,11.08,20.15,43.12,-4.93,-2.39,-0.92,-5.48,21.89,54.05,26.61,-20.17,-1.93,17.48,-12.43,9.37,5.03,4.05,4
-4.92,4.09,22.13,17.14,-8.11,2.15,-2.28,-5.21,19.32,94.24,14.89,-13.48,-0.93,16.09,-11.47,15.67,-7.08,5.91,4
-1.75,2.9,21.14,3.81,-8.06,-2.1,-0.74,-6.21,19.7,22.31,3.03,-7.37,-1.32,14.72,-11.36,6.64,-9.62,-0.93,4
-0.32,2.35,21.63,0.2,-8.35,-1.86,-0.88,-5.89,20.26,10.2,4.44,-2.69,-4.12,11.94,-11.14,-17.63,2.49,-5.66,4
-0.09,2.37,21.65,-5.81,-21.83,4.79,1.84,-7.12,20.65,0.63,-1.95,-2.93,-3.47,15.94,-11.79,-2.44,-0.2,0.0,4
-1.16,3.82,22.08,-10.69,-20.95,-0.68,0.42,-4.98,20.69,2.59,-4.93,-1.22,-2.73,16.73,-12.32,3.12,3.13,-2.2,4
-2.98,3.82,21.14,-0.1,-15.82,-3.03,0.81,-5.37,20.73,2.54,-1.71,-2.34,-0.95,15.55,-12.26,5.76,10.55,1.81,4
-3.51,2.91,20.63,2.59,5.03,-0.1,-0.6,-5.75,20.1,18.75,3.27,-3.42,-7.35,11.32,-10.89,-6.01,14.21,0.39,4
-3.61,2.31,20.36,3.86,8.74,-0.88,-0.4,-6.48,20.58,-3.52,2.59,2.0,-7.87,14.31,-12.07,5.13,6.88,-1.56,4
-1.02,2.23,21.44,-1.61,-1.37,1.07,-0.5,-6.78,20.38,-9.86,-0.59,-1.22,-4.68,14.97,-11.64,-1.42,-1.61,-3.86,4
-2.12,1.51,21.14,-4.49,-10.45,2.34,-0.23,-6.27,20.67,-4.44,-0.44,0.88,-3.56,14.2,-11.89,-3.52,9.23,-2.73,4
-1.45,2.25,20.97,2.49,2.64,-1.03,-0.6,-6.66,20.09,0.44,-2.93,-0.15,-3.39,14.44,-11.44,-10.01,10.55,-1.07,4
-2.61,-0.13,21.03,-33.84,56.15,8.4,-4.0,-18.97,26.45,-125.15,119.29,72.61,-13.14,11.88,-12.61,-41.41,44.92,51.07,5
-12.85,0.75,17.24,-97.27,-139.26,69.29,4.51,-9.49,13.83,7.13,27.49,-46.83,-9.31,19.32,-11.4,-71.24,14.26,37.55,5
-0.44,-11.7,6.43,94.82,269.29,242.29,8.12,-16.76,17.37,-43.65,29.2,-25.0,-5.0,21.12,-10.15,4.98,-9.13,42.43,5
4.76,-3.02,16.28,44.63,-39.11,-38.28,8.21,-14.72,15.42,104.64,68.6,-53.12,-6.82,15.55,-9.05,27.39,-4.54,25.68,5
4.68,1.01,22.75,-6.88,-14.01,-27.15,2.0,-9.41,18.91,-3.52,34.38,-28.22,-6.08,16.9,-9.7,12.74,2.88,4.2,5
5.91,-8.08,18.93,5.66,36.23,-34.47,2.77,-10.74,19.5,43.55,11.28,-3.52,-4.39,16.03,-8.0,24.85,-3.22,1.61,5
7.35,-2.18,21.18,-7.47,7.71,-4.49,0.83,-8.81,19.47,-15.38,-15.97,0.05,-5.25,15.01,-9.03,-7.67,4.39,2.98,5
-0.15,-3.9,21.07,-2.3,31.59,-4.69,2.67,-9.09,19.38,-3.32,-15.72,2.64,-3.16,15.18,-8.72,-10.11,-16.26,1.51,5
0.65,-0.79,20.56,-5.47,23.97,-2.49,2.46,-8.23,18.91,-1.66,-11.04,-2.59,-7.26,15.37,-9.08,12.7,-4.69,-3.12,5
2.43,-1.32,20.95,-12.79,8.45,-1.56,2.02,-9.2,18.71,-8.25,-2.44,-3.81,-4.7,15.32,-8.99,8.35,-5.08,2.25,5
0.26,-0.19,20.59,-1.51,5.57,0.49,2.9,-9.9,18.95,-10.6,3.17,0.73,-6.55,17.6,-11.35,-14.45,12.4,-8.69,5
2.28,0.11,20.75,0.73,9.28,0.34,1.36,-8.49,17.85,-0.49,0.93,1.51,-4.57,17.66,-8.46,0.88,5.08,7.71,5
1.58,-0.06,21.93,-6.69,0.54,-1.32,3.04,-8.98,18.48,0.1,-7.28,-2.78,-3.18,19.56,-8.12,11.52,4.39,3.56,5
-0.04,0.44,21.38,-5.62,-18.12,-0.39,3.08,-11.29,18.3,2.05,-4.69,-8.35,-5.18,17.77,-8.67,21.97,2.88,0.63,5
-0.86,0.68,20.69,-5.03,-4.35,0.78,0.92,-9.59,18.19,4.49,4.05,1.76,-5.74,14.85,-8.39,2.29,2.98,-2.1,5
-1.85,-0.08,20.42,-0.83,17.29,-5.96,0.83,-8.77,19.01,10.45,15.77,6.93,-6.31,14.62,-9.46,-4.59,2.59,-3.47,5
1.28,-0.73,21.08,15.82,22.12,-4.98,1.41,-8.04,19.36,3.27,-3.66,1.46,-6.4,15.62,-8.99,-19.04,2.69,-6.35,5
2.11,-0.59,21.54,13.87,12.45,-0.98,1.96,-9.75,19.89,-0.34,-4.64,0.59,-5.09,18.07,-9.42,7.76,-0.05,0.44,5
-0.05,-0.79,20.83,-4.69,-1.61,4.25,1.21,-10.26,19.86,-17.04,0.1,2.98,-5.66,19.01,-9.45,6.35,4.98,1.56,5
-0.7,0.38,21.41,-5.52,3.86,4.39,0.74,-9.32,18.98,3.42,2.64,0.15,-5.27,17.43,-8.7,1.03,0.44,-3.32,5
1.38,1.12,21.68,29.15,56.69,4.05,2.02,-9.21,19.88,3.03,-3.91,-0.78,0.52,6.4,-10.73,3.86,51.37,-31.25,6
-0.12,0.75,22.9,-37.79,54.93,19.48,1.9,-9.61,19.27,-3.37,0.29,4.98,5.85,16.19,-7.11,-8.45,157.81,-149.46,6
-20.2,1.38,12.1,-79.2,-15.82,71.29,1.33,-8.06,18.91,-5.81,-5.86,3.37,-19.24,-36.12,-27.56,-583.55,137.21,-95.36,6
39.07,-32.0,0.38,-275.49,-438.82,6.15,1.54,-11.13,19.63,-3.32,-0.1,0.29,-9.5,36.75,-21.3,257.13,1.51,14.36,6
7.85,-6.33,13.57,-13.09,-164.16,-10.6,1.05,-9.48,18.79,1.32,-2.98,-0.59,-15.77,15.87,-11.95,-90.67,1.17,22.8,6
5.93,1.75,22.42,-2.98,-17.58,-50.78,1.38,-10.02,18.97,0.15,-2.73,-2.05,-11.07,11.7,-6.75,1.81,-9.67,16.94,6
2.62,-1.04,20.65,59.91,110.06,-65.67,2.11,-10.99,19.26,-5.03,-3.17,-0.78,-11.24,12.71,-6.54,26.86,8.2,19.48,6
-0.72,0.35,21.31,52.44,71.04,-50.34,0.55,-9.16,18.9,0.83,-3.42,-1.32,-10.51,12.65,-6.53,18.16,3.61,21.14,6
-3.1,-1.12,21.15,36.33,32.23,-33.4,1.48,-10.72,19.41,-0.0,-1.86,-2.1,-7.27,15.61,-7.32,4.35,-3.17,8.3,6
-1.11,2.53,22.18,28.22,-0.1,-17.77,0.65,-9.18,19.16,-4.1,-1.07,-0.39,-7.55,18.03,-7.4,13.09,-5.22,-1.27,6
-0.48,1.19,21.87,8.2,12.4,-14.11,0.84,-8.46,18.9,-0.83,-0.83,-1.17,-6.45,17.49,-7.64,-2.93,5.62,1.12,6
-1.26,0.5,20.89,5.13,3.17,1.12,-0.23,-9.42,18.82,3.86,1.61,-0.93,-9.01,15.26,-9.21,-4.79,7.57,-2.54,6
-0.79,0.9,22.09,-0.15,-5.71,5.22,2.07,-10.31,19.84,-3.37,-8.5,0.0,-6.97,17.0,-9.02,2.78,4.59,0.49,6
0.12,-0.01,21.16,-10.89,-4.93,3.96,0.3,-10.13,18.97,-5.13,1.17,-1.56,-6.08,20.0,-10.74,32.42,-13.82,3.32,6
-1.61,-0.07,20.97,3.86,-4.39,-1.81,0.55,-9.62,19.32,2.64,0.39,-0.63,-6.85,17.76,-10.58,7.96,-1.86,-3.17,6
-1.72,-0.17,21.08,5.27,6.54,-4.69,0.11,-10.23,18.81,-1.66,6.54,2.1,-8.32,15.74,-10.36,-6.25,5.27,-5.86,6
-2.03,0.18,21.7,4.74,17.38,-1.86,-0.96,-9.01,18.57,3.03,-2.05,0.68,-7.01,16.0,-10.96,-2.93,2.29,-6.84,6
-0.61,1.47,21.44,-4.69,3.37,3.86,0.3,-8.83,18.85,-1.95,-0.39,0.1,-7.02,16.52,-10.29,-0.05,4.88,0.83,6
-2.58,1.11,21.05,-2.2,6.3,0.15,0.62,-9.52,18.68,2.1,2.54,0.2,-9.33,13.4,-9.55,21.34,0.68,-0.59,6
-0.29,0.12,20.74,2.0,-3.56,2.05,-0.08,-9.03,19.05,2.98,-2.73,-0.49,-7.99,13.36,-9.73,6.1,4.2,2.64,6
-24.67,-2.74,13.49,-74.12,-232.91,98.97,-2.43,-24.89,9.98,53.32,-200.15,-12.79,0.7,14.51,-10.41,75.54,56.98,-9.47,7
-7.08,-24.86,41.65,-52.54,201.95,105.62,-4.57,-15.67,24.74,-67.72,90.97,-29.3,12.4,-12.41,-24.64,-439.16,-65.87,-152.1,7
3.66,-1.74,17.05,62.21,48.54,-53.17,-1.54,-2.96,13.98,38.77,77.39,-36.23,-3.38,22.99,-22.53,281.49,-47.61,4.88,7
4.56,-6.82,25.01,-48.34,-12.79,-33.94,6.59,-11.01,17.4,-38.18,41.02,-16.41,-12.74,13.05,-12.35,-92.33,-3.32,-20.8,7
12.4,-6.78,15.74,32.57,119.38,-65.53,8.16,-16.27,13.05,71.19,158.84,-6.2,-14.51,12.73,-7.0,-58.06,-13.53,25.78,7
-9.08,-2.66,26.22,-22.95,81.93,-34.47,-3.53,-7.73,22.53,-2.3,47.36,-9.03,-7.75,19.04,-4.55,12.65,-5.08,35.01,7
-4.88,1.9,22.93,17.72,-14.26,-1.61,-1.57,-3.2,19.66,32.52,-0.93,-3.81,-5.87,19.76,-5.99,17.24,6.25,13.13,7
-5.09,0.69,21.78,7.57,-20.02,1.07,-0.61,-6.81,19.65,12.84,-11.67,-4.93,-7.17,16.45,-6.0,29.44,4.3,-3.91,7
-5.1,0.08,20.76,14.4,-10.84,1.95,-0.6,-8.37,19.75,9.86,-8.25,-0.2,-6.22,18.32,-8.4,35.64,-6.35,1.12,7
-3.21,1.49,22.1,2.44,-7.52,2.25,-1.55,-7.35,20.11,-3.03,-7.52,0.68,-7.78,15.29,-8.62,-9.08,1.95,-7.18,7
-4.39,-0.43,21.2,-0.0,-1.22,3.17,-0.45,-8.45,19.86,-0.73,-6.4,0.98,-6.66,16.59,-8.67,-6.79,8.06,-2.54,7
-5.39,0.19,20.48,1.42,8.06,0.54,-1.89,-8.45,19.13,-7.28,-6.69,-0.59,-5.62,19.83,-9.38,-9.33,4.1,4.05,7
-1.87,-1.52,21.25,-0.63,14.45,-0.34,-0.49,-8.87,19.94,-8.25,1.22,3.17,-6.57,18.15,-8.61,13.28,-4.0,-4.49,7
-2.38,-1.13,20.62,-0.0,-9.86,2.34,-0.65,-7.39,18.96,7.47,-5.57,0.34,-6.52,16.94,-8.14,-2.69,7.67,1.81,7
-1.14,-1.47,20.91,-7.03,5.66,3.08,-1.26,-9.5,19.29,-6.1,3.47,3.13,-5.75,20.22,-7.87,14.5,-8.15,-9.37,7
-2.23,-2.07,21.39,2.49,6.2,1.56,0.4,-8.8,20.24,-1.07,-4.59,2.69,-5.8,17.74,-8.66,3.95,4.44,0.63,7
-4.05,-0.11,22.3,2.54,-10.79,2.59,1.02,-8.48,20.0,1.03,-6.45,-0.29,-7.87,16.27,-8.04,-15.04,7.23,0.2,7
-4.69,-1.69,20.76,5.03,-12.74,-0.29,-0.13,-9.51,19.29,7.76,-2.98,-4.44,-6.68,17.65,-7.66,-1.07,4.69,3.61,7
-1.63,-1.91,20.74,-0.78,8.64,2.44,-1.43,-10.3,19.53,-4.1,3.86,2.54,-6.42,18.16,-7.52,9.81,-0.59,-4.93,7
-0.44,-0.35,21.77,-2.73,-7.13,2.98,0.68,-8.07,19.25,-4.74,1.81,1.51,-7.2,16.0,-7.72,9.67,-3.56,-4.05,7
3.72,-4.61,20.41,57.37,78.81,-2.1,-0.84,-3.97,9.93,-70.56,137.79,37.65,-14.84,-10.4,-8.67,253.56,-87.01,116.36,8
-7.51,0.11,18.87,-86.67,82.03,-15.14,-8.21,-12.11,7.28,-150.24,-225.34,-42.92,-10.17,11.05,-8.7,-82.76,24.46,68.16,8
-21.22,-3.89,11.02,-84.52,-170.65,84.13,39.05,-29.63,13.22,-200.0,-432.57,39.06,-6.29,12.5,-4.25,-110.4,-9.67,82.81,8
2.66,-17.21,13.02,-16.16,217.14,159.18,25.75,-18.74,12.47,39.06,13.48,-18.8,-7.27,20.22,-9.04,8.59,17.53,21.09,8
8.85,-9.39,16.81,48.78,-14.06,-72.85,-2.8,-6.07,13.03,-90.38,21.24,-25.49,-7.34,16.2,-6.55,-26.86,8.59,14.31,8
0.94,-5.34,16.11,-71.92,-6.05,-64.75,4.45,-10.49,14.8,20.7,51.46,-10.74,-5.47,16.0,-6.0,9.57,-0.1,17.04,8
13.87,-6.03,19.45,-2.93,-41.31,19.04,3.27,-9.19,18.6,57.32,37.55,-4.35,-7.23,14.31,-6.33,29.74,0.54,10.99,8
1.67,3.45,21.29,24.9,54.05,-20.12,1.25,-9.15,18.55,8.4,42.97,-20.75,-6.14,15.83,-7.86,20.31,-0.83,3.17,8
1.55,1.07,22.66,-32.18,9.33,-33.94,2.07,-11.28,18.79,-3.17,26.86,-12.3,-4.79,16.21,-8.2,9.37,0.24,1.61,8
-0.75,1.05,22.22,-2.98,24.12,-21.97,0.9,-10.89,19.23,1.42,12.26,-1.95,-7.03,14.28,-8.11,3.95,-5.76,-3.17,8
-1.38,0.05,21.38,16.55,5.76,-8.4,1.01,-9.13,19.09,-4.0,3.66,-1.42,-5.72,16.1,-9.99,-18.07,0.05,-7.67,8
-1.89,0.61,20.95,13.57,8.4,-3.42,1.65,-8.94,19.11,-4.74,4.0,-0.73,-5.73,17.9,-9.27,2.39,-1.9,-6.74,8
-1.05,-0.02,20.6,17.24,10.94,-0.98,2.96,-7.2,19.23,-4.0,1.86,-3.52,-5.37,17.31,-9.02,1.61,-1.12,-1.95,8
1.23,-1.11,20.92,14.06,12.55,-5.22,1.64,-6.77,19.2,-1.9,4.25,2.64,-6.44,16.87,-9.29,22.61,-5.27,-5.71,8
0.25,-0.7,21.54,-4.83,6.05,1.07,1.1,-8.22,18.77,1.81,5.96,3.13,-5.26,17.56,-9.31,12.3,-3.91,0.24,8
-2.45,0.62,20.62,3.22,8.64,-2.88,1.02,-8.2,18.68,-1.03,2.0,0.93,-5.86,17.34,-9.67,-6.45,3.13,-0.93,8
-1.39,-0.66,21.76,-0.54,2.69,-1.03,2.64,-7.52,19.47,-3.81,3.27,4.39,-4.79,19.31,-9.47,14.31,0.83,2.59,8
1.34,-0.58,20.82,1.81,14.21,0.15,0.51,-7.75,18.63,1.51,5.62,0.63,-7.36,15.56,-9.11,-0.83,-2.25,-1.17,8
-1.11,1.8,21.06,-0.98,7.47,1.56,1.3,-7.14,18.9,2.88,-0.24,2.49,-5.88,16.26,-9.06,-2.25,0.29,0.54,8
-0.17,-0.24,21.53,-11.43,-0.44,2.69,0.99,-7.79,18.68,9.33,2.44,-1.03,-5.62,17.28,-9.23,4.1,1.03,0.98,8
-0.09,2.4,22.3,42.58,65.87,0.39,-5.82,-9.5,10.3,-92.04,-92.43,-1.46,-0.18,5.04,-15.53,-131.54,-19.09,-33.59,9
-1.09,-0.76,21.5,-45.12,65.87,11.52,9.55,-11.4,27.83,57.23,-239.6,-57.13,3.41,1.74,-11.52,24.51,79.25,-30.42,9
-15.5,-0.54,12.72,-65.14,-66.65,70.61,-3.81,-12.41,9.27,-103.76,-139.79,-82.13,18.68,-24.11,-40.43,164.4,126.56,-245.7,9
